entity,coupled,degree,average-revs
src/mongo/s/set_shard_version_request.cpp,src/mongo/s/set_shard_version_request.h,90,11
debian/bsondump.1,debian/mongos.1,90,11
src/mongo/s/move_chunk_request.h,src/mongo/s/move_chunk_request_test.cpp,90,11
src/mongo/transport/transport_layer.h,src/mongo/transport/transport_layer_manager.h,90,11
src/mongo/db/repl/reporter.cpp,src/mongo/db/repl/reporter.h,90,11
src/mongo/util/options_parser/environment.cpp,src/mongo/util/options_parser/environment.h,90,11
src/mongo/s/sharding_egress_metadata_hook_for_mongos.cpp,src/mongo/s/sharding_egress_metadata_hook_for_mongos.h,90,10
src/mongo/db/pipeline/aggregation_request.cpp,src/mongo/db/pipeline/aggregation_request_test.cpp,90,10
bench/wtperf/runners/evict-btree.wtperf,bench/wtperf/runners/medium-btree.wtperf,90,10
buildscripts/resmokeconfig/suites/core_op_query.yml,buildscripts/resmokeconfig/suites/dur_jscore_passthrough.yml,90,10
src/mongo/db/keys_collection_manager.cpp,src/mongo/db/keys_collection_manager_test.cpp,90,10
api/leveldb/include/leveldb/db.h,api/leveldb/include/leveldb/options.h,90,6
src/mongo/db/repl/rollback_fix_up_info_descriptions.cpp,src/mongo/db/repl/rollback_fix_up_info_descriptions.h,90,6
src/mongo/db/repl/repl_set_heartbeat_args_v1.cpp,src/mongo/db/repl/repl_set_heartbeat_args_v1.h,90,6
src/mongo/client/authentication_table_common.cpp,src/mongo/client/authentication_table_server.cpp,90,6
jstests/sharding/move_chunk_find_and_modify_with_write_retryability.js,jstests/sharding/write_transactions_during_migration.js,90,6
src/mongo/db/pipeline/document_path_support.cpp,src/mongo/db/pipeline/document_path_support.h,90,6
src/mongo/db/repl/rollback_source.h,src/mongo/db/repl/rollback_source_impl.h,90,6
src/mongo/executor/network_interface_asio_integration_fixture.cpp,src/mongo/executor/network_interface_asio_integration_fixture.h,90,6
src/mongo/db/repl/rollback_fix_up_info.h,src/mongo/db/repl/rollback_fix_up_info_descriptions.cpp,90,6
src/mongo/db/sessions_collection_rs.cpp,src/mongo/db/sessions_collection_rs.h,90,6
db/DocumentSourceProject.cpp,db/DocumentSourceProject.h,90,6
src/mongo/db/interrupt_status_mongod.cpp,src/mongo/db/interrupt_status_mongod.h,90,6
src/mongo/db/matcher/matchable.cpp,src/mongo/db/matcher/matchable.h,90,6
src/mongo/db/storage/ephemeral_for_test/ephemeral_for_test_engine_test.cpp,src/mongo/db/storage/kv/kv_engine_test_harness.h,90,6
src/mongo/db/storage/rocks/rocks_collection_catalog_entry.cpp,src/mongo/db/storage/rocks/rocks_collection_catalog_entry.h,90,6
jstests/libs/mockkrb5.conf,jstests/libs/mockuser.keytab,90,6
examples/c/ex_column_app.c,examples/c/ex_column_schema.c,90,6
src/mongo/util/elapsed_tracker.cpp,src/mongo/util/elapsed_tracker.h,90,6
src/mongo/executor/async_timer_asio.h,src/mongo/executor/async_timer_interface.h,90,6
lang/python/fpacking.py,lang/python/intpacking.py,90,6
src/mongo/db/s/session_catalog_migration_source.cpp,src/mongo/db/s/session_catalog_migration_source.h,90,6
src/mongo/db/repl/dbcheck.cpp,src/mongo/db/repl/dbcheck.h,90,6
src/mongo/db/storage/namespace_index.cpp,src/mongo/db/storage/namespace_index.h,90,6
src/mongo/db/interrupt_status.h,src/mongo/db/interrupt_status_mongod.cpp,90,6
lang/python/intpack-test.py,lang/python/intpacking.py,90,6
src/mongo/db/d_globals.cpp,src/mongo/db/d_globals.h,90,6
src/mongo/s/query/router_stage_limit.cpp,src/mongo/s/query/router_stage_mock.cpp,90,6
src/mongo/s/catalog/type_settings.h,src/mongo/s/catalog/type_settings_test.cpp,90,6
src/mongo/db/pipeline/accumulator_first.cpp,src/mongo/db/pipeline/accumulator_last.cpp,90,6
src/mongo/db/commands/apply_ops_cmd_common.cpp,src/mongo/db/commands/apply_ops_cmd_common.h,90,6
lang/java/src/com/wiredtiger/db/PackFormatInputStream.java,lang/java/src/com/wiredtiger/db/PackOutputStream.java,90,6
bench/wtperf/runners/voxer-10k.wtperf,bench/wtperf/runners/voxer-130k.wtperf,90,6
src/mongo/db/auth/capability.cpp,src/mongo/db/auth/capability.h,90,6
lang/python/intpacking.py,lang/python/packing-test.py,90,6
src/mongo/db/matcher/schema/expression_internal_schema_xor.cpp,src/mongo/db/matcher/schema/expression_internal_schema_xor.h,90,6
src/mongo/db/fts/stemmer_test.cpp,src/mongo/db/fts/stop_words_test.cpp,90,6
jstests/core/index_partial2.js,jstests/core/index_partial3.js,90,6
lang/java/src/com/wiredtiger/db/PackInputStream.java,lang/java/src/com/wiredtiger/db/PackOutputStream.java,90,6
src/mongo/s/catalog/type_settings.cpp,src/mongo/s/catalog/type_settings_test.cpp,90,6
src/mongo/logger/log_component_settings.cpp,src/mongo/logger/log_component_settings.h,90,6
src/mongo/client/authentication_table_client.cpp,src/mongo/client/authentication_table_common.cpp,90,6
jstests/core/list_all_sessions.js,jstests/core/list_sessions.js,90,6
rpm/mongodb-enterprise-unstable.spec,rpm/mongodb-org.spec,89,135
rpm/mongodb-enterprise.spec,rpm/mongodb-org-unstable.spec,89,134
src/mongo/logger/log_component.cpp,src/mongo/logger/log_component.h,89,19
src/mongo/db/global_environment_d.h,src/mongo/db/global_environment_noop.h,89,15
src/mongo/db/keypattern.cpp,src/mongo/db/keypattern.h,89,15
src/mongo/client/remote_command_targeter.h,src/mongo/client/remote_command_targeter_rs.h,89,15
src/mongo/db/global_environment_noop.cpp,src/mongo/db/global_environment_noop.h,89,15
src/mongo/client/remote_command_targeter.h,src/mongo/client/remote_command_targeter_standalone.h,89,15
btree/c_init.c,btree/c_server.c,88,84
btree/bt_cache.c,btree/c_server.c,88,84
btree/c_page.c,btree/c_server.c,88,84
btree/bt_cache.c,btree/c_page.c,88,82
btree/c_init.c,btree/c_page.c,88,82
build_posix/aclocal/version-set.m4,build_posix/aclocal/version.m4,88,73
buildscripts/resmokeconfig/suites/causally_consistent_jscore_passthrough.yml,buildscripts/resmokeconfig/suites/causally_consistent_jscore_passthrough_auth.yml,88,23
buildscripts/resmokeconfig/suites/core_small_oplog.yml,buildscripts/resmokeconfig/suites/core_small_oplog_rs.yml,88,18
src/mongo/db/repl/data_replicator_external_state_impl.cpp,src/mongo/db/repl/data_replicator_external_state_impl.h,88,18
src/mongo/db/repl/data_replicator_external_state_impl.h,src/mongo/db/repl/data_replicator_external_state_mock.h,88,18
src/mongo/shell/mongo_v8.vcxproj,src/mongo/shell/mongo_v8.vcxproj.filters,88,18
src/mongo/db/repl/data_replicator_external_state_impl.h,src/mongo/db/repl/data_replicator_external_state_mock.cpp,88,18
src/mongo/s/catalog_cache_loader.h,src/mongo/s/config_server_catalog_cache_loader.cpp,88,17
src/mongo/s/write_ops/batched_insert_request.cpp,src/mongo/s/write_ops/batched_insert_request.h,88,17
src/mongo/db/global_environment_experiment.h,src/mongo/db/global_environment_noop.cpp,88,17
src/mongo/s/write_ops/batched_delete_request.cpp,src/mongo/s/write_ops/batched_update_request.cpp,88,14
jstests/sharding/safe_secondary_reads_single_migration_suspend_range_deletion.js,jstests/sharding/safe_secondary_reads_single_migration_waitForDelete.js,88,14
src/mongo/db/index/hash_access_method.h,src/mongo/db/index/haystack_access_method.h,88,14
debian/mongoexport.1,debian/mongostat.1,88,13
src/mongo/client/sasl_client_authenticate.cpp,src/mongo/client/sasl_client_authenticate.h,88,13
buildscripts/idl/idl/ast.py,buildscripts/idl/idl/syntax.py,88,13
debian/mongorestore.1,debian/mongostat.1,88,13
debian/mongo.1,debian/mongos.1,88,13
debian/mongofiles.1,debian/mongostat.1,88,13
debian/mongodump.1,debian/mongostat.1,88,13
debian/bsondump.1,debian/mongoimport.1,88,13
src/mongo/db/auth/authz_session_external_state.h,src/mongo/db/auth/authz_session_external_state_d.h,88,9
bench/wtperf/runners/evict-btree.wtperf,bench/wtperf/runners/small-btree.wtperf,88,9
src/mongo/db/fts/stop_words.cpp,src/mongo/db/fts/stop_words.h,88,9
src/mongo/db/auth/auth_external_state_d.cpp,src/mongo/db/auth/auth_external_state_d.h,88,9
src/mongo/db/ops/write_ops_retryability.cpp,src/mongo/db/ops/write_ops_retryability_test.cpp,88,9
src/mongo/db/s/type_shard_identity.cpp,src/mongo/db/s/type_shard_identity.h,88,9
src/mongo/db/fts/stemmer.cpp,src/mongo/db/fts/stemmer.h,88,9
btree/c_read.c,btree/c_server.c,87,90
src/mongo/db/repl/repl_coordinator.h,src/mongo/db/repl/repl_coordinator_legacy.h,87,85
btree/c_read.c,btree/c_sync.c,87,85
btree/bt_rw.c,btree/c_server.c,87,85
btree/bt_cache.c,btree/bt_rw.c,87,83
btree/bt_rw.c,btree/c_init.c,87,83
src/mongo/db/repl/repl_coordinator_hybrid.cpp,src/mongo/db/repl/repl_coordinator_hybrid.h,87,48
src/mongo/s/query/cluster_cursor_manager.cpp,src/mongo/s/query/cluster_cursor_manager.h,87,31
src/mongo/db/s/shard_server_catalog_cache_loader.cpp,src/mongo/db/s/shard_server_catalog_cache_loader.h,87,29
src/mongo/s/write_ops/batched_command_request.cpp,src/mongo/s/write_ops/batched_command_request.h,87,28
src/mongo/s/query/cluster_client_cursor_impl.cpp,src/mongo/s/query/cluster_client_cursor_impl.h,87,24
src/mongo/s/query/cluster_client_cursor.h,src/mongo/s/query/cluster_client_cursor_impl.h,87,20
src/mongo/db/auth/user.cpp,src/mongo/db/auth/user.h,87,20
src/mongo/db/global_environment_d.h,src/mongo/db/global_environment_noop.cpp,87,16
src/mongo/db/logical_session_cache_impl.cpp,src/mongo/db/logical_session_cache_noop.h,87,8
src/mongo/tools/mongodump_options_test.cpp,src/mongo/tools/mongorestore_options_test.cpp,87,8
src/mongo/rpc/metadata/sharding_metadata.cpp,src/mongo/rpc/metadata/sharding_metadata.h,87,8
src/mongo/tools/bsondump_options.cpp,src/mongo/tools/mongoexport_options.cpp,87,8
src/mongo/db/logical_session_cache_impl.cpp,src/mongo/db/logical_session_cache_impl.h,87,8
src/mongo/db/storage/mmap_v1/dur_transaction.cpp,src/mongo/db/storage/transaction.h,87,8
src/mongo/db/service_liason_mock.cpp,src/mongo/db/service_liason_mock.h,87,8
bench/wtperf/runners/test2-500m-lsm.wtperf,bench/wtperf/runners/test3-500m-lsm.wtperf,87,8
src/mongo/tools/mongodump_options_test.cpp,src/mongo/tools/mongoimport_options_test.cpp,87,8
src/mongo/db/auth/auth_external_state_s.cpp,src/mongo/db/auth/auth_external_state_s.h,87,8
jstests/core/index_partial1.js,jstests/core/index_partial_exists.js,87,8
bench/wtperf/runners/test1-500m-lsm.wtperf,bench/wtperf/runners/test3-500m-lsm.wtperf,87,8
src/mongo/tools/mongoexport_options_test.cpp,src/mongo/tools/mongotop_options_test.cpp,87,8
jstests/core/index_partial1.js,jstests/core/index_partial4.js,87,8
src/mongo/db/repl/scatter_gather_runner.cpp,src/mongo/db/repl/scatter_gather_runner.h,87,8
src/mongo/tools/mongodump_options_test.cpp,src/mongo/tools/mongooplog_options_test.cpp,87,8
src/mongo/db/repl/applier.cpp,src/mongo/db/repl/applier.h,87,8
src/mongo/tools/mongoexport_options_test.cpp,src/mongo/tools/mongostat_options_test.cpp,87,8
src/mongo/tools/mongoexport_options_test.cpp,src/mongo/tools/mongofiles_options_test.cpp,87,8
src/mongo/db/memconcept.cpp,src/mongo/db/memconcept.h,87,8
src/mongo/tools/mongoshim_options.h,src/mongo/tools/shim.cpp,87,8
src/mongo/rpc/metadata/server_selection_metadata.cpp,src/mongo/rpc/metadata/server_selection_metadata.h,87,8
jstests/sharding/cleanup_orphaned_cmd_during_movechunk.js,jstests/sharding/cleanup_orphaned_cmd_during_movechunk_hashed.js,87,8
jstests/core/profile_delete.js,jstests/core/profile_mapreduce.js,87,8
btree/bt_read.c,btree/c_server.c,86,91
btree/bt_read.c,btree/c_sync.c,86,86
src/mongo/db/repl/replication_coordinator_external_state.h,src/mongo/db/repl/replication_coordinator_external_state_impl.h,86,69
src/mongo/db/repl/replication_coordinator_external_state_impl.h,src/mongo/db/repl/replication_coordinator_external_state_mock.h,86,69
src/mongo/db/repl/storage_interface_impl.h,src/mongo/db/repl/storage_interface_mock.h,86,38
src/mongo/db/repl/repl_coordinator_external_state_impl.cpp,src/mongo/db/repl/repl_coordinator_external_state_impl.h,86,33
src/mongo/s/catalog/sharding_catalog_client.h,src/mongo/s/catalog/sharding_catalog_client_mock.h,86,27
src/mongo/s/catalog/sharding_catalog_client.h,src/mongo/s/catalog/sharding_catalog_client_mock.cpp,86,27
jstests/concurrency/fsm_all.js,jstests/concurrency/fsm_all_simultaneous.js,86,15
jstests/concurrency/fsm_all_composed.js,jstests/concurrency/fsm_all_simultaneous.js,86,15
src/mongo/crypto/mechanism_scram.cpp,src/mongo/crypto/mechanism_scram.h,86,15
src/mongo/client/remote_command_targeter_rs.cpp,src/mongo/client/remote_command_targeter_rs.h,86,15
src/mongo/s/catalog_cache_loader.h,src/mongo/s/config_server_catalog_cache_loader.h,86,15
src/mongo/client/remote_command_targeter_rs.cpp,src/mongo/client/remote_command_targeter_standalone.h,86,15
src/mongo/s/config_server_catalog_cache_loader.cpp,src/mongo/s/config_server_catalog_cache_loader.h,86,15
src/mongo/db/service_context_noop.cpp,src/mongo/db/service_context_noop.h,86,15
src/mongo/rpc/legacy_reply_builder.cpp,src/mongo/rpc/legacy_reply_builder.h,86,12
src/mongo/db/field_ref.cpp,src/mongo/db/field_ref_test.cpp,86,12
jstests/noPassthroughWithMongod/index_no_retry.js,jstests/noPassthroughWithMongod/index_retry.js,86,12
bench/wtperf/runners/update-btree.wtperf,bench/wtperf/runners/update-lsm.wtperf,86,12
utilities/db_dump/util_dump.c,utilities/db_stat/util_stat.c,86,12
src/mongo/transport/service_entry_point_test_suite.h,src/mongo/transport/transport_layer.h,86,12
utilities/db_stat/util_stat.c,utilities/db_verify/util_verify.c,86,12
src/mongo/db/mongod.vcxproj.filters,src/mongo/dbtests/test.vcxproj.filters,85,144
btree/c_drain.c,btree/c_read.c,85,97
btree/bt_read.c,btree/bt_rw.c,85,90
btree/c_drain.c,btree/c_sync.c,85,88
btree/bt_cache.c,btree/c_read.c,85,88
btree/c_init.c,btree/c_read.c,85,88
btree/c_page.c,btree/c_read.c,85,88
src/mongo/db/repl/replication_coordinator_external_state_impl.h,src/mongo/db/repl/replication_coordinator_external_state_mock.cpp,85,69
src/mongo/s/client/shard.cpp,src/mongo/s/client/shard.h,85,52
src/mongo/bson/mutable/mutable_bson.cpp,src/mongo/bson/mutable/mutable_bson.h,85,27
src/mongo/db/storage/kv/kv_collection_catalog_entry.cpp,src/mongo/db/storage/kv/kv_collection_catalog_entry.h,85,24
src/mongo/db/repl/base_cloner_test_fixture.cpp,src/mongo/db/repl/base_cloner_test_fixture.h,85,18
src/mongo/db/logical_clock.cpp,src/mongo/db/logical_clock.h,85,14
src/mongo/db/index/btree_key_generator.cpp,src/mongo/db/index/btree_key_generator.h,85,14
buildscripts/idl/idl/parser.py,buildscripts/idl/idl/syntax.py,85,14
src/mongo/client/remote_command_targeter_mock.h,src/mongo/client/remote_command_targeter_rs.h,85,14
src/mongo/client/remote_command_targeter_mock.h,src/mongo/client/remote_command_targeter_standalone.h,85,14
src/mongo/client/remote_command_targeter.h,src/mongo/client/remote_command_targeter_standalone.cpp,85,14
buildscripts/resmokeconfig/suites/core_ese.yml,buildscripts/resmokeconfig/suites/core_op_query.yml,85,11
buildscripts/resmokeconfig/suites/core_ese.yml,buildscripts/resmokeconfig/suites/dur_jscore_passthrough.yml,85,11
src/mongo/platform/compiler_gcc.h,src/mongo/platform/compiler_msvc.h,85,11
src/mongo/transport/transport_layer_manager.cpp,src/mongo/transport/transport_layer_manager.h,85,11
src/mongo/s/query/router_stage_mock.h,src/mongo/s/query/router_stage_skip_test.cpp,85,7
src/mongo/tools/mongoexport_options.cpp,src/mongo/tools/mongotop_options.cpp,85,7
jstests/gle/core/remove5.js,jstests/gle/core/unique2.js,85,7
src/mongo/tools/mongofiles_options.cpp,src/mongo/tools/mongoimport_options.cpp,85,7
src/third_party/wiredtiger/src/btree/bt_curprev.c,src/third_party/wiredtiger/src/include/cache.h,85,7
jstests/core/geo_oob_sphere.js,jstests/gle/core/remove5.js,85,7
src/mongo/tools/mongoimport_options.cpp,src/mongo/tools/mongooplog_options.cpp,85,7
jstests/core/geo_oob_sphere.js,jstests/gle/core/update4.js,85,7
src/mongo/db/ops/write_ops_retryability.cpp,src/mongo/db/ops/write_ops_retryability.h,85,7
src/mongo/db/fts/tokenizer.cpp,src/mongo/db/fts/tokenizer_test.cpp,85,7
src/mongo/db/pipeline/parsed_add_fields.h,src/mongo/db/pipeline/parsed_exclusion_projection.h,85,7
bench/wtperf/runners/test1-50m-lsm.wtperf,bench/wtperf/runners/test4-500m-lsm.wtperf,85,7
docs/style/header.html,docs/style/wiredtiger.css,85,7
src/mongo/db/pipeline/accumulator_first.cpp,src/mongo/db/pipeline/accumulator_push.cpp,85,7
src/mongo/db/repl/freshness_scanner.cpp,src/mongo/db/repl/freshness_scanner.h,85,7
src/mongo/db/query/collation/collation_index_key.cpp,src/mongo/db/query/collation/collation_index_key_test.cpp,85,7
src/mongo/db/repl/rollback_checker.h,src/mongo/db/repl/rollback_checker_test.cpp,85,7
src/mongo/executor/async_secure_stream.h,src/mongo/executor/async_stream.h,85,7
src/mongo/db/pipeline/parsed_exclusion_projection.h,src/mongo/db/pipeline/parsed_inclusion_projection.h,85,7
jstests/multiVersion/upgrade_cluster_v3_to_v4.js,jstests/multiVersion/upgrade_cluster_v3_to_v4_wait_for_mongos.js,85,7
src/mongo/db/sessions_collection_mock.cpp,src/mongo/db/sessions_collection_mock.h,85,7
src/mongo/s/query/router_stage_limit_test.cpp,src/mongo/s/query/router_stage_skip_test.cpp,85,7
bench/wtperf/runners/test2-50m-lsm.wtperf,bench/wtperf/runners/test4-500m-lsm.wtperf,85,7
src/mongo/db/range_deleter_db_env.h,src/mongo/db/range_deleter_mock_env.h,85,7
src/mongo/s/query/router_stage_limit_test.cpp,src/mongo/s/query/router_stage_mock.h,85,7
src/mongo/db/s/operation_shard_version.cpp,src/mongo/db/s/operation_shard_version.h,85,7
src/mongo/db/query/query_settings.cpp,src/mongo/db/query/query_settings.h,85,7
jstests/gle/core/unique2.js,jstests/gle/core/update4.js,85,7
src/third_party/wiredtiger/src/btree/bt_curnext.c,src/third_party/wiredtiger/src/include/cache.h,85,7
src/mongo/tools/bsondump_options.cpp,src/mongo/tools/mongotop_options.cpp,85,7
src/mongo/tools/mongofiles_options.cpp,src/mongo/tools/mongooplog_options.cpp,85,7
src/mongo/db/repl/rollback_fix_up_info.cpp,src/mongo/db/repl/rollback_fix_up_info_descriptions.cpp,85,7
src/mongo/db/repl/rollback_checker.cpp,src/mongo/db/repl/rollback_checker_test.cpp,85,7
src/mongo/tools/mongorestore_options.cpp,src/mongo/tools/mongotop_options.cpp,85,7
bench/wtperf/runners/test4-500m-lsm.wtperf,bench/wtperf/runners/test4-50m-lsm.wtperf,85,7
src/mongo/db/auth/authz_session_external_state_d.h,src/mongo/db/auth/authz_session_external_state_s.h,85,7
dist/stat_data.py,src/support/stat.c,84,183
src/include/stat.h,src/support/stat.c,84,182
db/db.vcxproj,db/db.vcxproj.filters,84,151
src/mongo/db/mongod.vcxproj,src/mongo/dbtests/test.vcxproj.filters,84,146
btree/bt_evict.c,btree/bt_read.c,84,100
btree/bt_evict.c,btree/c_read.c,84,99
btree/bt_read.c,btree/c_drain.c,84,98
btree/bt_read.c,btree/c_page.c,84,89
btree/bt_read.c,btree/c_init.c,84,89
btree/bt_rw.c,btree/c_read.c,84,89
btree/bt_cache.c,btree/bt_read.c,84,89
src/mongo/db/storage/rocks/rocks_recovery_unit.cpp,src/mongo/db/storage/rocks/rocks_recovery_unit.h,84,32
src/mongo/db/repl/data_replicator_external_state.h,src/mongo/db/repl/data_replicator_external_state_mock.cpp,84,19
